id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23127112,Rental unit in Brussel · ★4.80 · Studio · 1 bed · 1 bath,5932843,Hans,,Bruxelles,50.84837,4.35391,Entire home/apt,150,3,114,2023-12-11,1.66,4,304,31,
23262495,Home in Sint-Pieters-Woluwe · ★4.69 · 1 bedroom · 1 bed · 1 private bath,173156207,Enrique,,Woluwe-Saint-Pierre,50.83565,4.43245,Private room,52,3,96,2023-12-15,1.37,2,172,25,
23280684,Condo in Ixelles · ★4.65 · 2 bedrooms · 2 beds · 1 bath,36785697,Mikael,,Ixelles,50.8214,4.3559,Entire home/apt,,3,17,2022-02-06,0.30,1,0,0,
23302244,Rental unit in Forest · ★4.60 · 1 bedroom · 2 beds · 1 bath,126206465,Claude,,Forest,50.80407,4.31301,Entire home/apt,90,2,144,2023-12-06,2.07,2,78,28,
23317302,Rental unit in Forest · ★4.89 · 1 bedroom · 1 bed · 1 bath,14707531,Corentin,,Forest,50.82768,4.33316,Entire home/apt,,3,19,2023-07-30,0.27,1,0,6,
23349266,Rental unit in Brussel · ★4.37 · 1 bedroom · 1 bed · 1 bath,3795922,Sevgi,,Bruxelles,50.8425,4.34709,Entire home/apt,71,90,27,2023-12-03,0.43,4,110,3,
23375379,Rental unit in Etterbeek · 2 bedrooms · 2 beds · 1 bath,148363463,Simon,,Etterbeek,50.82873,4.40105,Entire home/apt,,61,0,,,11,0,0,
23424265,Rental unit in Bruxelles · ★4.65 · Studio · 2 beds · 1 bath,174703990,Mariam,,Bruxelles,50.8435,4.37428,Entire home/apt,,1,195,2021-03-26,2.76,1,0,0,
23425036,Rental unit in Saint-Josse-ten-Noode · ★4.95 · 3 bedrooms · 4 beds · 1 bath,170524803,Eugénie,,Saint-Josse-ten-Noode,50.85478,4.37495,Entire home/apt,217,3,112,2023-12-06,1.63,2,256,43,
23446837,Loft in Brussel · ★4.91 · 1 bedroom · 1 bed · 1 private bath,174914200,Jean-Paul,,Bruxelles,50.85795,4.34973,Private room,88,2,373,2023-12-19,5.28,1,0,56,
23496682,Rental unit in Saint-Gilles · ★4.88 · 1 bedroom · 1 bed · 1 bath,10819823,Lucile,,Saint-Gilles,50.82532,4.34322,Entire home/apt,,2,8,2022-03-27,0.11,1,0,0,
23503306,Rental unit in Saint-Gilles · ★4.67 · 1 bedroom · 1 bed · 1 bath,6444066,Radu,,Saint-Gilles,50.83226,4.34708,Entire home/apt,65,10,30,2023-10-20,0.43,1,9,4,
23512305,Rental unit in Brussel · ★4.83 · 3 bedrooms · 3 beds · 2 baths,8929194,Alban,,Bruxelles,50.84658,4.34446,Entire home/apt,150,4,18,2023-01-29,0.26,1,0,1,
23535562,Rental unit in Etterbeek · ★4.95 · Studio · 1 bed · 1 bath,12363928,Leonidas,,Etterbeek,50.82895,4.39881,Entire home/apt,,4,20,2020-01-02,0.29,1,0,0,
23553442,Rental unit in Ixelles · ★4.77 · 1 bedroom · 1 bed · 2 baths,175988425,Ionna,,Ixelles,50.82159,4.35481,Private room,37,29,22,2023-04-27,0.32,2,110,2,
23554942,Rental unit in Ixelles · ★4.52 · 1 bedroom · 1 bed · 1 bath,142754836,Clélia,,Ixelles,50.8283,4.37185,Entire home/apt,75,2,132,2021-10-18,1.88,1,0,0,
23560447,Rental unit in Brussel · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,41297783,Eva,,Molenbeek-Saint-Jean,50.8553,4.34222,Private room,67,3,192,2023-09-09,2.79,2,106,61,
23578106,Condo in Brussel · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,160901667,Anna,,Bruxelles,50.84428,4.34341,Private room,50,1,112,2023-12-10,1.61,10,361,22,
23593404,Condo in Ukkel · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,80096754,Denis,,Uccle,50.78917,4.34604,Private room,68,1,102,2022-12-29,1.46,4,360,1,
23594624,Rental unit in Uccle · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,3499037,Jo,,Uccle,50.8017,4.33723,Entire home/apt,95,2,66,2023-11-01,0.95,1,188,11,
23612035,Rental unit in Bruxelles · ★4.80 · Studio · 3 beds · 1 bath,51340785,Grégory,,Bruxelles,50.85111,4.34692,Entire home/apt,151,2,66,2023-10-08,0.94,8,21,9,
23612208,Rental unit in Woluwe-Saint-Lambert · 2 bedrooms · 2 beds · 1.5 baths,176623920,Michel,,Woluwe-Saint-Lambert,50.84819,4.41234,Entire home/apt,80,30,0,,,1,0,0,
23664084,Rental unit in Etterbeek · ★5.0 · 1 bedroom · 1 bed · 1 bath,177178392,Anne,,Etterbeek,50.82848,4.3826,Entire home/apt,60,90,8,2023-01-01,0.12,1,245,1,
23678771,Rental unit in Brussel · ★4.54 · Studio · 4 beds · 1 bath,177324119,Mehdi,,Bruxelles,50.85041,4.34876,Entire home/apt,,2,13,2020-01-02,0.19,1,0,0,
