id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22557402,Home in 九龍 · ★3.40 · 4 bedrooms · 6 beds · 3 baths,160324909,Michelle,,Yau Tsim Mong,22.31294,114.17097,Entire home/apt,1311,100,5,2019-01-11,0.07,2,365,0,
22578170,Serviced apartment in Hong Kong · ★4.18 · 1 bedroom · 1 bed · 1 private bath,31947768,Nuts,,Yau Tsim Mong,22.30537,114.17159,Private room,489,2,45,2023-05-03,0.62,19,80,3,
22582554,Rental unit in Hong Kong · ★4.33 · 1 bedroom · 2 beds · 1 private bath,47887152,Oceana,,Yau Tsim Mong,22.297,114.17224,Private room,686,1,62,2023-10-14,0.86,5,0,4,
22583583,Rental unit in Hong Kong · ★4.70 · 1 bedroom · 1 bed · 1 bath,3820308,David,,Yau Tsim Mong,22.30721,114.17087,Entire home/apt,969,1,20,2023-03-28,0.28,18,318,1,
22583848,Rental unit in Hong Kong · ★4.48 · 1 bedroom · 2 beds · 1 bath,3820308,David,,Yau Tsim Mong,22.30723,114.17088,Entire home/apt,800,1,45,2023-12-08,0.62,18,0,11,
22588143,Place to stay in Hong Kong · 1 bed · 1 bath,14861546,Tane Residence,,Central & Western,22.2857,114.14811,Entire home/apt,540,60,1,2023-11-30,1,121,364,1,
22594815,Rental unit in New Territories · 3 bedrooms · 3 beds · 1 bath,76545056,Rita,,Islands,22.29178,113.94958,Entire home/apt,1017,30,0,,,19,363,0,
22617624,Hostel in Hong Kong · ★4.88 · 1 bedroom · 2 beds · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30459,114.17225,Private room,474,1,119,2023-12-15,1.65,15,0,59,
22621593,Rental unit in 九龍 · 1 bedroom · 1 bed · 2 baths,9157229,Milky,,Yau Tsim Mong,22.31264,114.1708,Entire home/apt,2158,3,1,2018-10-07,0.02,11,111,0,
22658862,Rental unit in Hong Kong · Studio · 1 bed · 1 private bath,4584648,Ivy,,Wan Chai,22.28103,114.1831,Private room,230,30,0,,,398,365,0,
22693111,Hostel in Hong Kong · ★4.72 · 1 bedroom · 1 bed · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30653,114.1715,Private room,363,1,163,2023-11-28,2.26,15,125,53,
22711847,Rental unit in Hong Kong · ★4.71 · 2 bedrooms · 2 beds · 1 bath,167525422,Yy,,Sai Kung,22.38467,114.27034,Entire home/apt,1999,5,14,2020-08-03,0.20,1,0,0,
22735757,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Steven,,Yau Tsim Mong,22.29964,114.17631,Private room,217,29,0,,,293,270,0,
22735880,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Steven,,Yau Tsim Mong,22.30167,114.17626,Private room,160,29,0,,,293,270,0,
22737572,Rental unit in Kowloon · ★4.20 · 1 bedroom · 1 bed · Half-bath,167871484,David,,Sham Shui Po,22.3321,114.1654,Entire home/apt,580,180,25,2019-06-10,0.35,1,0,0,
22741757,Rental unit in Hong Kong · Studio · 1 bed · 1 private bath,67709885,Steven,,Yau Tsim Mong,22.30145,114.17606,Private room,217,29,0,,,293,270,0,
22741855,Rental unit in Hong Kong · Studio · 1 bed · 1 shared bath,67709885,Steven,,Yau Tsim Mong,22.30146,114.17404,Private room,150,29,0,,,293,269,0,
22757366,Serviced apartment in Hong Kong · Studio · 1 bed · 1 bath,168085143,Bluejay Residences,,Southern,22.24272,114.15553,Entire home/apt,,30,1,2018-05-07,0.01,1,0,0,
