id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1039795057536085093,Rental unit in Grünerløkka · ★New · 1 bedroom · 1 bed · 1 bath,7574477,Ine,,Grünerløkka,59.9273,10.76562,Entire home/apt,1200,4,0,,,1,260,0,
661432416382204140,Condo in Grünerløkka · ★4.75 · 2 bedrooms · 1 bath,93274815,Mattias,,Grünerløkka,59.92450874476867,10.756508745253086,Entire home/apt,1821,2,8,2023-08-17,0.45,1,133,3,
823638182123581927,Rental unit in Bydel Sagene · 3 bedrooms · 2 beds · 1 bath,94398695,Synne,,Sagene,59.938130751635704,10.764798807165468,Entire home/apt,1900,4,0,,,1,7,0,
766528921536639075,Rental unit in Gamle Oslo · ★4.93 · 1 bedroom · 3 beds · 1 bath,39130782,Eirik,,Gamle Oslo,59.90359845967981,10.756430130688468,Entire home/apt,1786,3,27,2023-12-04,2.11,1,31,26,
916621297343574278,Rental unit in Majorstuen · 1 bedroom · 1 bed · 1 bath,65552021,Kristoffer,,Frogner,59.92099074020573,10.732393255849566,Entire home/apt,,5,0,,,1,89,0,
1051487943378592031,Rental unit in Sankt Hanshaugen · ★New · 1 bedroom · 1 bath,42349139,Aleksander Kuliani,,St. Hanshaugen,59.92775821502775,10.74722309633364,Entire home/apt,,7,0,,,1,72,0,
598542399864394066,Condo in Gamle Oslo · ★5.0 · 1 bedroom · 1 bed · 1 bath,137763768,Rina,,Gamle Oslo,59.90574,10.76168,Entire home/apt,1500,5,7,2023-07-22,0.37,1,359,4,
837645833356634264,Condo in Gamle Oslo · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,19336954,Ana,,Gamle Oslo,59.90674366188962,10.759798586323914,Entire home/apt,2699,2,14,2023-10-03,1.58,1,354,14,
871963127037020617,Rental unit in Majorstuen · 1 bedroom · 2 beds · 1 bath,98530684,Mo,,Frogner,59.92644228473814,10.722128105448789,Entire home/apt,1136,3,1,2023-05-20,0.13,1,79,1,
49219333,Condo in Grünerløkka · ★4.95 · 2 bedrooms · 2 beds · 1 bath,9753687,Tord,,Grünerløkka,59.92433,10.75486,Entire home/apt,3800,2,19,2023-07-11,0.66,1,145,6,
810594757892276157,Rental unit in Majorstuen · 2 bedrooms · 2 beds · 1.5 baths,21072731,Anne Sofie,,Frogner,59.92086624686678,10.723125693523123,Entire home/apt,3500,21,0,,,1,240,0,
918026604461764435,Rental unit in Grünerløkka · 1 bedroom · 1 bed · 1 bath,138848867,Arman,,Grünerløkka,59.91947,10.7515,Entire home/apt,2486,3,2,2023-08-08,0.33,2,365,2,
979386488410917676,Rental unit in Grünerløkka · 2 bedrooms · 2 beds · 1 bath,52097662,Tina,,Grünerløkka,59.9279873,10.7530928,Entire home/apt,2000,2,0,,,1,236,0,
861300434244876078,Rental unit in Oslo · 1 bedroom · 1 bed · 1 bath,20618465,Salman,,Gamle Oslo,59.9059106969482,10.760102570056915,Entire home/apt,2071,4,0,,,2,182,0,
